treatment,day,revalence_index,class_label,voc_count
Control ,2,54.95,fresh,125
Control ,2,54.9,fresh,125
Control ,2,53.93,fresh,125
Control ,2,3.23,fresh,125
Control ,2,31.45,fresh,125
Control ,2,30.24,fresh,125
Control ,2,29.42,fresh,125
Control ,2,28.58,fresh,125
Control ,2,0.57,fresh,125
Control ,2,94.98,fresh,125
Control ,2,94.77,fresh,125
Control ,2,93.2,fresh,125
Control ,2,92.36,fresh,125
Control ,2,90.47,fresh,125
Control ,2,96.57,fresh,125
Control ,2,94.16,fresh,125
Control ,2,93.69,fresh,125
Control ,2,91.82,fresh,125
Control ,2,91.74,fresh,125
Control ,2,94.01,fresh,125
Control ,2,93.04,fresh,125
Control ,2,92.28,fresh,125
Control ,2,91.62,fresh,125
Control ,2,91.33,fresh,125
Control ,2,93.91,fresh,125
Control ,2,93.51,fresh,125
Control ,2,93.43,fresh,125
Control ,2,93.4,fresh,125
Control ,2,93.08,fresh,125
Control ,2,96.63,fresh,125
Control ,2,96.58,fresh,125
Control ,2,96.46,fresh,125
Control ,2,96.19,fresh,125
Control ,2,95.87,fresh,125
Control ,2,90.49,fresh,125
Control ,2,86.02,fresh,125
Control ,2,71.31,fresh,125
Control ,2,71.1,fresh,125
Control ,2,71.06,fresh,125
Control ,2,97.75,fresh,125
Control ,2,97.74,fresh,125
Control ,2,97.22,fresh,125
Control ,2,97.21,fresh,125
Control ,2,97.06,fresh,125
Control ,2,95.46,fresh,125
Control ,2,95.28,fresh,125
Control ,2,95.18,fresh,125
Control ,2,94.77,fresh,125
Control ,2,94.75,fresh,125
Control ,2,95.35,fresh,125
Control ,2,95.16,fresh,125
Control ,2,94.98,fresh,125
Control ,2,94.94,fresh,125
Control ,2,94.85,fresh,125
Control ,2,93.54,fresh,125
Control ,2,92.6,fresh,125
Control ,2,92.26,fresh,125
Control ,2,92.08,fresh,125
Control ,2,92.04,fresh,125
Control ,2,22.29,fresh,125
Control ,2,22.23,fresh,125
Control ,2,22.21,fresh,125
Control ,2,22.0,fresh,125
Control ,2,21.9,fresh,125
Control ,2,95.63,fresh,125
Control ,2,95.62,fresh,125
Control ,2,95.58,fresh,125
Control ,2,95.28,fresh,125
Control ,2,95.17,fresh,125
Control ,2,67.21,fresh,125
Control ,2,67.09,fresh,125
Control ,2,67.05,fresh,125
Control ,2,66.63,fresh,125
Control ,2,66.62,fresh,125
Control ,2,63.86,fresh,125
Control ,2,61.15,fresh,125
Control ,2,60.91,fresh,125
Control ,2,60.86,fresh,125
Control ,2,60.86,fresh,125
Control ,2,48.37,fresh,125
Control ,2,46.99,fresh,125
Control ,2,46.81,fresh,125
Control ,2,46.39,fresh,125
Control ,2,46.04,fresh,125
Control ,2,80.83,fresh,125
Control ,2,80.82,fresh,125
Control ,2,80.76,fresh,125
Control ,2,80.63,fresh,125
Control ,2,79.99,fresh,125
Control ,2,92.09,fresh,125
Control ,2,91.69,fresh,125
Control ,2,91.64,fresh,125
Control ,2,91.57,fresh,125
Control ,2,91.26,fresh,125
Control ,2,97.64,fresh,125
Control ,2,97.39,fresh,125
Control ,2,97.37,fresh,125
Control ,2,97.12,fresh,125
Control ,2,95.01,fresh,125
Control ,2,80.12,fresh,125
Control ,2,79.72,fresh,125
Control ,2,79.13,fresh,125
Control ,2,78.81,fresh,125
Control ,2,78.43,fresh,125
Control ,2,88.42,fresh,125
Control ,2,88.37,fresh,125
Control ,2,88.2,fresh,125
Control ,2,88.19,fresh,125
Control ,2,87.96,fresh,125
Control ,2,72.51,fresh,125
Control ,2,72.49,fresh,125
Control ,2,72.14,fresh,125
Control ,2,71.99,fresh,125
Control ,2,71.99,fresh,125
Control ,2,64.98,fresh,125
Control ,2,64.41,fresh,125
Control ,2,64.07,fresh,125
Control ,2,63.78,fresh,125
Control ,2,55.01,fresh,125
Control ,2,94.42,fresh,125
Control ,2,94.32,fresh,125
Control ,2,94.32,fresh,125
Control ,2,93.06,fresh,125
Control ,2,92.47,fresh,125
Control ,2,68.15,fresh,135
Control ,2,65.54,fresh,135
Control ,2,65.39,fresh,135
Control ,2,63.8,fresh,135
Control ,2,42.56,fresh,135
Control ,2,85.9,fresh,135
Control ,2,82.61,fresh,135
Control ,2,79.6,fresh,135
Control ,2,78.08,fresh,135
Control ,2,13.11,fresh,135
Control ,2,95.23,fresh,135
Control ,2,95.02,fresh,135
Control ,2,93.7,fresh,135
Control ,2,92.61,fresh,135
Control ,2,90.79,fresh,135
Control ,2,84.36,fresh,135
Control ,2,82.54,fresh,135
Control ,2,82.21,fresh,135
Control ,2,80.21,fresh,135
Control ,2,80.14,fresh,135
Control ,2,75.67,fresh,135
Control ,2,75.51,fresh,135
Control ,2,75.36,fresh,135
Control ,2,74.78,fresh,135
Control ,2,74.77,fresh,135
Control ,2,83.63,fresh,135
Control ,2,83.38,fresh,135
Control ,2,83.33,fresh,135
Control ,2,82.23,fresh,135
Control ,2,81.26,fresh,135
Control ,2,71.0,fresh,135
Control ,2,70.93,fresh,135
Control ,2,70.72,fresh,135
Control ,2,70.57,fresh,135
Control ,2,70.18,fresh,135
Control ,2,91.48,fresh,135
Control ,2,91.36,fresh,135
Control ,2,90.56,fresh,135
Control ,2,90.06,fresh,135
Control ,2,89.94,fresh,135
Control ,2,91.32,fresh,135
Control ,2,71.9,fresh,135
Control ,2,71.82,fresh,135
Control ,2,71.74,fresh,135
Control ,2,71.11,fresh,135
Control ,2,97.86,fresh,135
Control ,2,97.85,fresh,135
Control ,2,97.53,fresh,135
Control ,2,97.37,fresh,135
Control ,2,97.32,fresh,135
Control ,2,96.06,fresh,135
Control ,2,95.87,fresh,135
Control ,2,95.69,fresh,135
Control ,2,95.22,fresh,135
Control ,2,94.96,fresh,135
Control ,2,95.52,fresh,135
Control ,2,95.47,fresh,135
Control ,2,94.52,fresh,135
Control ,2,94.28,fresh,135
Control ,2,94.24,fresh,135
Control ,2,97.51,fresh,135
Control ,2,95.99,fresh,135
Control ,2,95.81,fresh,135
Control ,2,94.73,fresh,135
Control ,2,94.3,fresh,135
Control ,2,83.42,fresh,135
Control ,2,81.62,fresh,135
Control ,2,52.03,fresh,135
Control ,2,51.31,fresh,135
Control ,2,48.76,fresh,135
Control ,2,98.31,fresh,135
Control ,2,96.6,fresh,135
Control ,2,95.33,fresh,135
Control ,2,94.17,fresh,135
Control ,2,93.63,fresh,135
Control ,2,81.81,fresh,135
Control ,2,81.81,fresh,135
Control ,2,81.66,fresh,135
Control ,2,81.57,fresh,135
Control ,2,81.18,fresh,135
Control ,2,97.76,fresh,135
Control ,2,97.68,fresh,135
Control ,2,97.14,fresh,135
Control ,2,97.0,fresh,135
Control ,2,95.92,fresh,135
Control ,2,67.49,fresh,135
Control ,2,67.38,fresh,135
Control ,2,66.98,fresh,135
Control ,2,66.88,fresh,135
Control ,2,66.66,fresh,135
Control ,2,82.71,fresh,135
Control ,2,82.5,fresh,135
Control ,2,80.42,fresh,135
Control ,2,80.38,fresh,135
Control ,2,80.1,fresh,135
Control ,2,89.9,fresh,135
Control ,2,89.49,fresh,135
Control ,2,89.47,fresh,135
Control ,2,89.32,fresh,135
Control ,2,88.99,fresh,135
Control ,2,98.42,fresh,135
Control ,2,97.85,fresh,135
Control ,2,97.78,fresh,135
Control ,2,97.19,fresh,135
Control ,2,97.1,fresh,135
Control ,2,63.44,fresh,135
Control ,2,62.5,fresh,135
Control ,2,62.21,fresh,135
Control ,2,62.04,fresh,135
Control ,2,34.02,fresh,135
Control ,2,94.45,fresh,135
Control ,2,94.27,fresh,135
Control ,2,94.16,fresh,135
Control ,2,93.92,fresh,135
Control ,2,93.67,fresh,135
Control ,2,73.82,fresh,135
Control ,2,73.67,fresh,135
Control ,2,73.28,fresh,135
Control ,2,72.95,fresh,135
Control ,2,72.95,fresh,135
Control ,2,86.56,fresh,135
Control ,2,85.85,fresh,135
Control ,2,85.71,fresh,135
Control ,2,85.66,fresh,135
Control ,2,85.4,fresh,135
Control ,2,44.62,fresh,135
Control ,2,36.04,fresh,135
Control ,2,35.74,fresh,135
Control ,2,35.69,fresh,135
Control ,2,35.66,fresh,135
Control ,2,93.87,fresh,135
Control ,2,93.72,fresh,135
Control ,2,93.72,fresh,135
Control ,2,92.57,fresh,135
Control ,2,92.55,fresh,135
Control ,2,61.32,fresh,149
Control ,2,60.18,fresh,149
Control ,2,54.85,fresh,149
Control ,2,52.63,fresh,149
Control ,2,51.34,fresh,149
Control ,2,49.47,fresh,149
Control ,2,47.57,fresh,149
Control ,2,46.23,fresh,149
Control ,2,44.96,fresh,149
Control ,2,0.82,fresh,149
Control ,2,26.38,fresh,149
Control ,2,26.11,fresh,149
Control ,2,0.48,fresh,149
Control ,2,0.46,fresh,149
Control ,2,94.62,fresh,149
Control ,2,94.41,fresh,149
Control ,2,93.0,fresh,149
Control ,2,92.0,fresh,149
Control ,2,90.2,fresh,149
Control ,2,97.92,fresh,149
Control ,2,95.49,fresh,149
Control ,2,95.1,fresh,149
Control ,2,93.11,fresh,149
Control ,2,93.03,fresh,149
Control ,2,88.38,fresh,149
Control ,2,88.1,fresh,149
Control ,2,86.56,fresh,149
Control ,2,86.42,fresh,149
Control ,2,86.38,fresh,149
Control ,2,84.25,fresh,149
